Economy,Economy Code,ISO Code,Region,Income Group,Report Year,Does the law prohibit discrimination in employment based on gender?,Score,Legal Basis,Length of paid maternity leave,Length of paid paternity leave,Shared days
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2018,Yes,1,"Labor Act of May, 22 2003 (No.4857), Art. 5",112,7,0
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2019,Yes,1,"Labor Act of May, 22 2003 (No.4857), Art. 5",112,7,0
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2020,Yes,1,"Labor Act of May, 22 2003 (No.4857), Art. 5",112,7,0
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2021,Yes,1,"Labor Act of May, 22 2003 (No.4857), Art. 5",112,7,0
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2022,Yes,1,"Labor Act of May, 22 2003 (No. 4857), Art. 5; Law on Human Rights and Equality, Arts. 3 and 6",112,7,0
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2023,Yes,1,"Labor Act of May, 22 2003 (No. 4857), Art. 5; Law on Human Rights and Equality, Arts. 3 and 6",112,7,0
Türkiye,TUR,TUR,Europe & Central Asia,Upper middle income,2024,Yes,1,"Labor Act of May, 22 2003 (No. 4857), Art. 5; Law on Human Rights and Equality, Arts. 3 and 6",112,7,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2015,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2016,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2017,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2018,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2019,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2020,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2021,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2022,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2023,Yes,1,"Employment Act, Sec. 6(3)",84,4,0
Uganda,UGA,UGA,Sub-Saharan Africa,Low income,2024,Yes,1,"Employment Act, Sec. 6(3) ; Constitution of the Republic of Uganda, Art. 21",84,4,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2015,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2016,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2017,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2018,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2019,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2020,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2021,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,0,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2022,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,14,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2023,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,14,0
Ukraine,UKR,UKR,Europe & Central Asia,Lower middle income,2024,Yes,1,"Law on Equal Rights and Opportunities for Women and Men, Arts. 1 and 17; Labor Code of Ukraine, Art. 2-1",126,14,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2015,No,0,No applicable provisions could be located,45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2016,No,0,No applicable provisions could be located,45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2017,No,0,No applicable provisions could be located,45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2018,No,0,No applicable provisions could be located,45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2019,No,0,No applicable provisions could be located,45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2020,Yes,1,"Federal Law No. 11 of 2019 Amending Certain Provisions of Federal Law No. 2 of 2015, on Combating Discrimination and Hatred",45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2021,Yes,1,"Federal Law No. 11 of 2019 Amending Certain Provisions of Federal Law No. 2 of 2015, on Combating Discrimination and Hatred",45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2022,Yes,1,"Federal Law No. 11 of 2019 Amending Certain Provisions of Federal Law No. 2 of 2015, on Combating Discrimination and Hatred",45,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2023,Yes,1,"U.A.E. Federal Decree-Law No. 33/2021, Art. 4(1)",60,0,0
United Arab Emirates,ARE,ARE,Middle East & North Africa,High income,2024,Yes,1,"U.A.E. Federal Decree-Law No. 33/2021, Art. 4(1)",60,0,0
United Kingdom,GBR,GBR,High income: OECD,High income,2015,Yes,1,"Equality Act 2010, Secs. 11 and 39",273,14,0
United Kingdom,GBR,GBR,High income: OECD,High income,2016,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2017,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2018,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2019,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2020,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2021,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2022,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2023,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United Kingdom,GBR,GBR,High income: OECD,High income,2024,Yes,1,"Equality Act 2010, Secs. 11 and 39",42,14,231
United States,USA,USA,High income: OECD,High income,2015,Yes,1,The Civil Rights Act of 1964,0,0,0
United States,USA,USA,High income: OECD,High income,2016,Yes,1,The Civil Rights Act of 1964,0,0,0
United States,USA,USA,High income: OECD,High income,2017,Yes,1,The Civil Rights Act of 1964,0,0,0
United States,USA,USA,High income: OECD,High income,2018,Yes,1,"42 United States Code, Sec. 2e-2",0,0,0
United States,USA,USA,High income: OECD,High income,2019,Yes,1,"42 United States Code, Sec. 2e-2",0,0,0
United States,USA,USA,High income: OECD,High income,2020,Yes,1,"42 United States Code, Sec. 2e-2",0,0,0
United States,USA,USA,High income: OECD,High income,2021,Yes,1,"42 United States Code, Sec. 2e-2",0,0,0
United States,USA,USA,High income: OECD,High income,2022,Yes,1,"42 United States Code, Sec. 2e-2",0,0,0
United States,USA,USA,High income: OECD,High income,2023,Yes,1,"42 United States Code, Sec. 2e-2",0,0,0
United States,USA,USA,High income: OECD,High income,2024,Yes,1,"42 United States Code, Sec. 2000e-2",0,0,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2015,Yes,1,"Ley Núm. 16.045, Art. 1",98,6,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2016,Yes,1,"Ley Núm. 16.045, Art. 1",98,10,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2017,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2018,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2019,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2020,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2021,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2022,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2023,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uruguay,URY,URY,Latin America & Caribbean,High income,2024,Yes,1,"Ley Núm. 16.045, Art. 1",98,13,0
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2015,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2016,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2017,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2018,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2019,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2020,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2021,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2022,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2023,Yes,1,"Labor Code of December 21, 1995, Art. 6",126,0,674
Uzbekistan,UZB,UZB,Europe & Central Asia,Lower middle income,2024,Yes,1,"Labor Code, Art. 4",126,0,674
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2015,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2016,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2017,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2018,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2019,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2020,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2021,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2022,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2023,No,0,No applicable provisions could be located,84,0,0
Vanuatu,VUT,VUT,East Asia & Pacific,Lower middle income,2024,No,0,No applicable provisions could be located,84,0,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2015,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2016,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2017,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2018,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2019,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2020,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2021,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2022,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 2 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 15(11) y 49",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2023,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 20 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 19(11) y 63",182,14,0
"Venezuela, RB",VEN,VEN,Latin America & Caribbean,Not classified,2024,Yes,1,"Ley Orgánica del Trabajo, los Trabajadores y las Trabajadoras, Arts. 18(7), 20 y 21; Ley Orgánica sobre el Derecho de las Mujeres a una Vida Libre de Violencia, Arts. 19(11) y 63",182,14,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2015,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,0,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2016,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2017,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2018,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2019,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2020,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2021,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2022,Yes,1,"Labor Code of 18 June 2012, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2023,Yes,1,"Labor Code, Arts. 3(8) and 8(1)",180,5,0
Viet Nam,VNM,VNM,East Asia & Pacific,Lower middle income,2024,Yes,1,"Labor Code, Arts. 3(8) and 8(1)",180,5,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2015,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2016,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2017,Yes,1,"Labor Law No. 7 of 2000, Art. 100",84,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2018,Yes,1,"Labor Law No. 7 of 2000, Art. 100",84,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2019,Yes,1,"Labor Law No. 7 of 2000, Art. 100",84,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2020,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2021,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2022,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2023,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
West Bank and Gaza,WBG,PSE,Middle East & North Africa,Upper middle income,2024,Yes,1,"Labor Law No. 7 of 2000, Art. 100",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2015,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2016,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2017,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2018,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2019,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2020,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2021,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2022,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2023,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2024,Yes,1,"Labor Law No. 5, Arts. 5 and 42",70,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2015,Yes,1,"Labour Relations Act, Sec. 108",90,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2016,Yes,1,"Labour Relations Act, Sec. 108",90,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2017,Yes,1,"Gender Equity and Equality Act, Sec. 31",90,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2018,Yes,1,"Gender Equity and Equality Act, Sec. 31",90,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2019,Yes,1,"Gender Equity and Equality Act, Sec. 31",90,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2020,Yes,1,"Gender Equity and Equality Act, Sec. 31",98,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2021,Yes,1,"Gender Equity and Equality Act, Sec. 31",98,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2022,Yes,1,"Employment Code Act, Sec. 5",98,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2023,Yes,1,"Employment Code Act, Sec. 5",98,0,0
Zambia,ZMB,ZMB,Sub-Saharan Africa,Lower middle income,2024,Yes,1,"Employment Code Act, Sec. 5",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2015,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2016,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2017,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2018,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2019,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2020,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2021,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2022,Yes,1,"Labor Act, Sec. 5(1)",98,0,0
